Waypoints
Date,Name,Latitude,Longitude,Altitude (m),Notes
2018-03-24 10:37:31.74,,52.045127,5.172255,-1.69091796875,"(null)"
2018-03-24 10:38:23.06,,52.045117,5.171451,5.51031494140625,"(null)"
2018-03-24 10:39:19.19,,52.044837,5.170666,2.15045166015625,"(null)"
2018-03-24 10:40:31.62,,52.044992,5.169944,3.0999755859375,"(null)"
2018-03-24 10:41:18.10,,52.045040,5.169177,1.4921875,"(null)"
2018-03-24 10:43:04.32,,52.044808,5.168568,-1.61236572265625,"(null)"
2018-03-24 10:43:51.03,,52.044582,5.167930,-1.67547607421875,"(null)"
2018-03-24 10:45:06.88,,52.044588,5.167926,-0.92132568359375,"(null)"
2018-03-24 10:45:50.23,,52.044726,5.167269,-0.60565185546875,"(null)"
2018-03-24 10:46:22.61,,52.044730,5.167247,1.7921142578125,"(null)"
2018-03-24 10:46:58.01,,52.044724,5.166564,2.37554931640625,"(null)"
2018-03-24 10:47:40.04,,52.044677,5.165843,3.09918212890625,"(null)"
2018-03-24 10:48:15.66,,52.044609,5.165150,5.23193359375,"(null)"
2018-03-24 10:49:21.33,,52.044375,5.164228,4.5018310546875,"(null)"
2018-03-24 10:50:04.81,,52.044813,5.164192,0.958740234375,"(null)"
2018-03-24 10:51:22.95,,52.045333,5.164196,-4.811279296875,"(null)"
2018-03-24 10:51:59.10,,52.045667,5.164212,-2.63934326171875,"(null)"
2018-03-24 10:52:42.79,,52.045674,5.164982,0.18780517578125,"(null)"
2018-03-24 10:53:14.37,,52.045679,5.164985,-0.49822998046875,"(null)"
2018-03-24 10:53:58.32,,52.045679,5.165863,-1.4112548828125,"(null)"
2018-03-24 10:55:21.62,,52.045649,5.166826,-2.62628173828125,"(null)"
2018-03-24 10:56:00.28,,52.045665,5.167587,-5.84564208984375,"(null)"
2018-03-24 10:56:47.61,,52.045715,5.168509,-4.2467041015625,"(null)"
2018-03-24 10:57:32.16,,52.045736,5.169164,-6.03851318359375,"(null)"
2018-03-24 10:58:21.86,,52.045734,5.170041,-8.76849365234375,"(null)"
2018-03-24 10:59:28.50,,52.045719,5.170805,-10.24407958984375,"(null)"
2018-03-24 11:00:06.62,,52.045727,5.171590,-9.6080322265625,"(null)"
2018-03-24 11:00:42.19,,52.045778,5.172285,-7.87518310546875,"(null)"
2018-03-24 11:01:24.83,,52.045795,5.173190,-4.40325927734375,"(null)"

Track
Date(GMT),Date(Local),Time(sec),Latitude,Longitude,Horizontal Accuracy(m),Altitude(m),Vertical Accuracy(m),Distance(m),Speed(m/s),Average Speed(m/s),Course(deg),True Heading(deg),Magnetic Heading(deg),Heading Accuracy(deg),Glide Ratio
2018-03-24 10:40:41.00,2018-03-24 11:40:41.00,263.5303976535797,52.045008,5.169881,5,2.7296142578125,3,235.5012563320671,1.370000004768372,0,324.4921875,236.2252655029297,234.9031982421875,25,-5.574096071690548
2018-03-24 10:40:44.18,2018-03-24 11:40:44.18,263.5303976535797,52.045008,5.169881,5,2.14361572265625,3,235.5012563320671,1.370000004768372,1.547959801428441,324.4921875,236.2252655029297,234.9031982421875,25,-5.574096071690548
2018-03-24 10:40:45.00,2018-03-24 11:40:45.00,267.5303965806961,52.045018,5.169788,5,3.60589599609375,4,241.9605932423949,1.610000014305115,1.547959801428441,295.3125,236.5131378173828,235.1910705566406,25,-8.385656775157427
2018-03-24 10:40:48.00,2018-03-24 11:40:48.00,270.5303974151611,52.045025,5.169700,5,3.9840087890625,4,248.0269014089531,1.980000019073486,1.547959801428441,285.8203125,233.7196502685547,232.3975830078125,25,-26.74248606618235
2018-03-24 10:40:51.00,2018-03-24 11:40:51.00,273.5303965806961,52.045031,5.169622,5,3.77020263671875,4,253.43091967783,1.539999961853027,1.547959801428441,311.484375,239.1986694335938,237.8766021728516,25,236.5121011031899
2018-03-24 10:40:55.00,2018-03-24 11:40:55.00,277.5303971767426,52.045064,5.169544,5,3.39776611328125,4,259.8608225465207,1.509999990463257,1.547959801428441,289.3359375,231.0121154785156,229.6900482177734,25,37.80054770284443
2018-03-24 10:40:59.19,2018-03-24 11:40:59.19,277.5303971767426,52.045064,5.169544,5,2.27880859375,4,259.8608225465207,1.509999990463257,1.367843907254932,289.3359375,231.0121154785156,229.6900482177734,25,37.80054770284443
2018-03-24 10:41:00.00,2018-03-24 11:41:00.00,282.5303974151611,52.045080,5.169457,5,3.1787109375,4,266.073522829877,1.830000042915344,1.367843907254932,292.1484375,227.4239044189453,226.1018371582031,25,-418.8926634929854
2018-03-24 10:41:04.00,2018-03-24 11:41:04.00,286.5303959846497,52.045064,5.169376,5,3.71929931640625,4,271.944604737079,1.419999957084656,1.367843907254932,255.5859375,220.4396514892578,219.1175842285156,25,-288.8725335068797
2018-03-24 10:41:08.00,2018-03-24 11:41:08.00,290.5303971767426,52.045048,5.169303,5,2.9183349609375,4,277.1848395505017,1.350000023841858,1.367843907254932,257.34375,214.1739501953125,212.8518829345703,25,154.9273914205603
2018-03-24 10:41:12.00,2018-03-24 11:41:12.00,294.530396938324,52.045029,5.169220,5,2.5009765625,4,283.2889998879195,1.200000047683716,1.367843907254932,247.8515625,191.4346160888672,190.112548828125,25,226.300896865211
2018-03-24 10:41:14.19,2018-03-24 11:41:14.19,294.530396938324,52.045029,5.169220,5,1.78558349609375,4,283.2889998879195,1.200000047683716,1.310301286966817,247.8515625,191.4346160888672,190.112548828125,25,226.300896865211
2018-03-24 10:41:29.19,2018-03-24 11:41:29.19,294.530396938324,52.045029,5.169220,5,1.5323486328125,4,283.2889998879195,1.200000047683716,0,247.8515625,191.4346160888672,190.112548828125,25,226.300896865211
2018-03-24 10:41:44.19,2018-03-24 11:41:44.19,294.530396938324,52.045029,5.169220,5,1.5662841796875,4,283.2889998879195,1.200000047683716,0,247.8515625,191.4346160888672,190.112548828125,25,226.300896865211
2018-03-24 10:41:54.00,2018-03-24 11:41:54.00,336.5303964614868,52.045059,5.169159,5,2.28546142578125,4,288.597737410286,1.200000047683716,0,238.359375,200.1179046630859,198.7958374023438,25,-88.6229605212641
2018-03-24 10:41:58.00,2018-03-24 11:41:58.00,340.5303968191147,52.045039,5.169076,5,2.93621826171875,4,294.6714861636793,1.809999942779541,0,240.46875,193.1313629150391,191.8092956542969,25,11.01619255922493
2018-03-24 10:41:59.19,2018-03-24 11:41:59.19,340.5303968191147,52.045039,5.169076,5,2.93621826171875,4,294.6714861636793,1.809999942779541,1.558769850091577,240.46875,193.1313629150391,191.8092956542969,25,11.01619255922493
2018-03-24 10:42:01.00,2018-03-24 11:42:01.00,343.5303972959518,52.045013,5.169016,5,3.5235595703125,4,299.7488810422217,1.559999942779541,1.558769850091577,237.65625,187.2749481201172,185.952880859375,25,10.49109276409598
2018-03-24 10:42:05.00,2018-03-24 11:42:05.00,347.5303966999054,52.044983,5.168944,5,1.91839599609375,3,305.636862605203,1.379999995231628,1.558769850091577,259.8046875,181.6709289550781,180.3488616943359,25,12.73814607883587
2018-03-24 10:42:09.00,2018-03-24 11:42:09.00,351.5303964614868,52.044950,5.168877,5,0.13092041015625,4,311.5485753218247,1.769999980926514,1.558769850091577,222.5390625,175.0137786865234,173.6917114257812,25,56.58146323992698
2018-03-24 10:42:13.00,2018-03-24 11:42:13.00,355.5303965806961,52.044907,5.168810,5,0.2037353515625,4,318.1872190960635,1.75,1.558769850091577,226.40625,177.2286529541016,175.9065856933594,25,-40.72629836710723
2018-03-24 10:42:14.19,2018-03-24 11:42:14.19,355.5303965806961,52.044907,5.168810,5,0.2037353515625,4,318.1872190960635,1.75,1.714708787346937,226.40625,177.2286529541016,175.9065856933594,25,-40.72629836710723
2018-03-24 10:42:17.00,2018-03-24 11:42:17.00,359.5303965806961,52.044871,5.168741,5,-0.71783447265625,4,324.4274831587505,1.75,1.714708787346937,240.8203125,170.9987640380859,169.6766967773438,25,-24.32413843311158
2018-03-24 10:42:20.00,2018-03-24 11:42:20.00,362.5303974151611,52.044843,5.168675,5,-1.456787109375,4,329.90042984004,1.580000042915344,1.714708787346937,226.7578125,168.4522552490234,167.1301879882812,25,-22.54106073398155
2018-03-24 10:42:24.00,2018-03-24 11:42:24.00,366.5303965806961,52.044818,5.168603,5,-3.1905517578125,4,335.5607963200511,1.25,1.714708787346937,225.3515625,172.3630981445312,171.0410308837891,25,-15.13908415580788
2018-03-24 10:42:29.19,2018-03-24 11:42:29.19,366.5303965806961,52.044818,5.168603,5,-2.1865234375,4,335.5607963200511,1.25,0.5433333416779836,225.3515625,172.3630981445312,171.0410308837891,25,-15.13908415580788
2018-03-24 10:42:44.19,2018-03-24 11:42:44.19,366.5303965806961,52.044818,5.168603,5,-1.70654296875,4,335.5607963200511,1.25,0,225.3515625,172.3630981445312,171.0410308837891,25,-15.13908415580788
2018-03-24 10:42:59.19,2018-03-24 11:42:59.19,366.5303965806961,52.044818,5.168603,5,-1.6407470703125,4,335.5607963200511,1.25,0,225.3515625,172.3630981445312,171.0410308837891,25,-15.13908415580788
2018-03-24 10:43:10.00,2018-03-24 11:43:10.00,412.5303975343704,52.044781,5.168532,5,-3.69366455078125,4,341.9335496343143,1.559999942779541,0,220.78125,182.1497497558594,180.8276824951172,25,16.51411154534378
2018-03-24 10:43:14.00,2018-03-24 11:43:14.00,416.5303963422775,52.044747,5.168460,5,-5.67822265625,4,348.1046734111433,1.409999966621399,0,242.2265625,172.9082183837891,171.5861511230469,25,-7.232984806020935
2018-03-24 10:43:14.19,2018-03-24 11:43:14.19,416.5303963422775,52.044747,5.168460,5,-5.0140380859375,4,348.1046734111433,1.409999966621399,1.469452565366542,242.2265625,172.9082183837891,171.5861511230469,25,-7.232984806020935
2018-03-24 10:43:17.00,2018-03-24 11:43:17.00,419.530396938324,52.044710,5.168396,5,-5.49505615234375,4,354.1276449132351,1.970000028610229,1.469452565366542,227.8125,174.1724548339844,172.8503875732422,25,-5.930872708002004
2018-03-24 10:43:20.00,2018-03-24 11:43:20.00,422.5303975343704,52.044685,5.168334,5,-4.85595703125,4,359.2422632932293,1.649999976158142,1.469452565366542,242.578125,185.0891265869141,183.7670593261719,25,-6.268331567125947
2018-03-24 10:43:24.00,2018-03-24 11:43:24.00,426.5303963422775,52.044651,5.168260,5,-7.10736083984375,4,365.5229271752696,1.659999966621399,1.469452565366542,235.1953125,188.5030822753906,187.1810150146484,25,-7.248528999733788
2018-03-24 10:43:28.00,2018-03-24 11:43:28.00,430.5303966999054,52.044632,5.168183,5,-6.35595703125,4,371.2047963559894,1.399999976158142,1.469452565366542,242.9296875,182.0349426269531,180.7128753662109,25,-8.350029737928063
2018-03-24 10:43:29.19,2018-03-24 11:43:29.19,430.5303966999054,52.044632,5.168183,5,-6.35595703125,4,371.2047963559894,1.399999976158142,1.510798238942394,242.9296875,182.0349426269531,180.7128753662109,25,-8.350029737928063
2018-03-24 10:43:32.00,2018-03-24 11:43:32.00,434.5326051712036,52.044613,5.168107,5,-5.00103759765625,4,376.7969293061802,1.240000009536743,1.510798238942394,259.453125,200.0564575195312,198.7343902587891,25,-8.912088154185613
2018-03-24 10:43:35.00,2018-03-24 11:43:35.00,437.5303013324738,52.044592,5.168042,5,-4.20849609375,3,381.8761029183132,1.559999942779541,1.510798238942394,250.6640625,222.0744781494141,220.7524108886719,25,-11.69748104633991
2018-03-24 10:43:39.00,2018-03-24 11:43:39.00,441.5308328866959,52.044581,5.167949,5,-3.02557373046875,3,388.3689153466887,1.610000014305115,1.510798238942394,295.3125,286.1883850097656,284.8663330078125,25,-18.69106170649222
2018-03-24 10:43:44.18,2018-03-24 11:43:44.18,441.5308328866959,52.044581,5.167949,5,-1.8236083984375,3,388.3689153466887,1.610000014305115,0.1566666662693024,295.3125,286.1883850097656,284.8663330078125,25,-18.69106170649222
2018-03-24 10:43:59.18,2018-03-24 11:43:59.18,441.5308328866959,52.044581,5.167949,5,-1.6468505859375,3,388.3689153466887,1.610000014305115,0,295.3125,286.1883850097656,284.8663330078125,25,-18.69106170649222
2018-03-24 10:44:14.18,2018-03-24 11:44:14.18,441.5308328866959,52.044581,5.167949,5,-1.588623046875,3,388.3689153466887,1.610000014305115,0,295.3125,286.1883850097656,284.8663330078125,25,-18.69106170649222
2018-03-24 10:44:29.18,2018-03-24 11:44:29.18,441.5308328866959,52.044581,5.167949,5,-1.655517578125,3,388.3689153466887,1.610000014305115,0,295.3125,286.1883850097656,284.8663330078125,25,-18.69106170649222
2018-03-24 10:44:44.18,2018-03-24 11:44:44.18,441.5308328866959,52.044581,5.167949,5,-1.5814208984375,3,388.3689153466887,1.610000014305115,0,295.3125,286.1883850097656,284.8663330078125,25,-18.69106170649222
2018-03-24 10:44:59.18,2018-03-24 11:44:59.18,441.5308328866959,52.044581,5.167949,5,-1.60894775390625,3,388.3689153466887,1.610000014305115,0.1566666712363561,295.3125,286.1883850097656,284.8663330078125,25,-18.69106170649222
2018-03-24 10:45:14.00,2018-03-24 11:45:14.00,536.5306531190872,52.044604,5.167865,5,-0.65106201171875,4,394.6703987694619,1.559999942779541,0.1566666712363561,284.0625,237.7285766601562,236.4065093994141,25,8.075330763556078
2018-03-24 10:45:14.18,2018-03-24 11:45:14.18,536.5306531190872,52.044604,5.167865,5,-0.2750244140625,4,394.6703987694619,1.559999942779541,1.395058466576436,284.0625,237.7285766601562,236.4065093994141,25,8.075330763556078
2018-03-24 10:45:18.00,2018-03-24 11:45:18.00,540.5306540727615,52.044626,5.167793,5,0.45819091796875,4,400.166403408269,1.259999990463257,1.395058466576436,301.2890625,239.6810302734375,238.3589630126953,25,8.592210306202029
2018-03-24 10:45:22.00,2018-03-24 11:45:22.00,544.5306533575058,52.044650,5.167725,5,-1.77142333984375,4,405.4989089820994,1.200000047683716,1.395058466576436,314.6484375,244.5438385009766,243.2217712402344,25,13.48218432849282
2018-03-24 10:45:27.00,2018-03-24 11:45:27.00,549.5306540727615,52.044678,5.167645,5,0.86968994140625,4,411.8347020055836,1.509999990463257,1.395058466576436,288.6328125,236.9032897949219,235.5812225341797,25,14.64934846521082
2018-03-24 10:45:29.18,2018-03-24 11:45:29.18,549.5306540727615,52.044678,5.167645,5,0.73583984375,4,411.8347020055836,1.509999990463257,1.473674779796873,288.6328125,236.9032897949219,235.5812225341797,25,14.64934846521082
2018-03-24 10:45:31.00,2018-03-24 11:45:31.00,553.5306539535522,52.044691,5.167565,5,-1.00408935546875,6,417.4878827434607,1.389999985694885,1.473674779796873,288.6328125,231.0731811523438,229.7511138916016,25,18.05591042874646
2018-03-24 10:45:34.00,2018-03-24 11:45:34.00,556.5306531190872,52.044715,5.167497,5,-0.03826904296875,4,422.8650902136747,1.690000057220459,1.473674779796873,283.7109375,228.1544647216797,226.8323974609375,25,24.38007785510642
2018-03-24 10:45:37.00,2018-03-24 11:45:37.00,559.5306527614594,52.044727,5.167426,5,-0.1722412109375,4,427.8780303578647,1.389999985694885,1.473674779796873,285.8203125,220.5574798583984,219.2354125976562,25,43.68724940530328
2018-03-24 10:45:41.00,2018-03-24 11:45:41.00,563.5306535959244,52.044720,5.167339,5,-1.02679443359375,4,433.8965009465103,1.360000014305115,1.473674779796873,268.2421875,217.4911956787109,216.1691284179688,25,110.0661451182093
2018-03-24 10:45:44.18,2018-03-24 11:45:44.18,563.5306535959244,52.044720,5.167339,5,-2.11773681640625,4,433.8965009465103,1.360000014305115,1.290080559703803,268.2421875,217.4911956787109,216.1691284179688,25,110.0661451182093
2018-03-24 10:45:59.18,2018-03-24 11:45:59.18,563.5306535959244,52.044720,5.167339,5,-0.21099853515625,4,433.8965009465103,1.360000014305115,0,268.2421875,217.4911956787109,216.1691284179688,25,110.0661451182093
2018-03-24 10:46:01.00,2018-03-24 11:46:01.00,583.5306529998779,52.044727,5.167251,5,0.09771728515625,4,439.9724800991783,0.1599999964237213,0,270,234.4230346679688,233.1009674072266,25,-50.49004867794984
2018-03-24 10:46:14.18,2018-03-24 11:46:14.18,583.5306529998779,52.044727,5.167251,5,0.185302734375,4,439.9724800991783,0.1599999964237213,0,270,234.4230346679688,233.1009674072266,25,-50.49004867794984
2018-03-24 10:46:28.00,2018-03-24 11:46:28.00,610.5306534767151,52.044741,5.167180,5,1.86895751953125,3,445.0640874474489,1.720000028610229,0,288.6328125,212.9906921386719,211.6686248779297,25,3.313985808899159
2018-03-24 10:46:29.18,2018-03-24 11:46:29.18,610.5306534767151,52.044741,5.167180,5,1.86895751953125,3,445.0640874474489,1.720000028610229,1.154219846023941,288.6328125,212.9906921386719,211.6686248779297,25,3.313985808899159
2018-03-24 10:46:31.00,2018-03-24 11:46:31.00,613.5306533575058,52.044757,5.167106,5,0.9342041015625,4,450.4320477784553,1.909999966621399,1.154219846023941,288.984375,217.0836639404297,215.7615966796875,25,6.33238885423212
2018-03-24 10:46:34.00,2018-03-24 11:46:34.00,616.5306532382965,52.044757,5.167026,5,-0.11517333984375,4,455.8901200489904,1.710000038146973,1.154219846023941,299.1796875,213.1624755859375,211.8404083251953,25,14.05524712272464
2018-03-24 10:46:38.00,2018-03-24 11:46:38.00,620.5306541919708,52.044752,5.166927,5,-0.994140625,4,462.6940665651367,1.799999952316284,1.154219846023941,284.4140625,214.0410003662109,212.7189331054688,25,-103.5769801581785
2018-03-24 10:46:42.00,2018-03-24 11:46:42.00,624.5306528806686,52.044734,5.166833,5,-1.4232177734375,4,469.4292946958909,1.539999961853027,1.154219846023941,254.53125,215.4561462402344,214.1340789794922,25,-27.20527037997294
2018-03-24 10:46:44.18,2018-03-24 11:46:44.18,624.5306528806686,52.044734,5.166833,5,-1.25634765625,4,469.4292946958909,1.539999961853027,1.619809297068395,254.53125,215.4561462402344,214.1340789794922,25,-27.20527037997294
2018-03-24 10:46:46.00,2018-03-24 11:46:46.00,628.5306539535522,52.044717,5.166746,5,-1.165771484375,4,475.6977218708751,0.949999988079071,1.619809297068395,265.078125,210.5541229248047,209.2320556640625,25,-22.23205638778695
2018-03-24 10:46:50.00,2018-03-24 11:46:50.00,632.5306540727615,52.044718,5.166652,5,0.92462158203125,4,482.1675384867204,1.539999961853027,1.619809297068395,273.515625,211.6690673828125,210.3470001220703,25,-27.00168322447946
2018-03-24 10:46:53.00,2018-03-24 11:46:53.00,635.5306535959244,52.044722,5.166578,5,0.6929931640625,3,487.2449333652628,1.580000042915344,1.619809297068395,273.8671875,196.3709411621094,195.0488739013672,25,-30.95618403577156
2018-03-24 10:46:59.19,2018-03-24 11:46:59.19,635.5306535959244,52.044722,5.166578,5,2.37933349609375,3,487.2449333652628,1.580000042915344,0,273.8671875,196.3709411621094,195.0488739013672,25,-30.95618403577156
2018-03-24 10:47:06.00,2018-03-24 11:47:06.00,648.5306539535522,52.044731,5.166490,5,4.36956787109375,4,493.3557491584144,1.509999990463257,0,275.9765625,220.0046081542969,218.6825408935547,15,15.58573009726017
2018-03-24 10:47:10.00,2018-03-24 11:47:10.00,652.5306537151337,52.044734,5.166396,5,3.55059814453125,4,499.7849495741759,1.769999980926514,0,279.4921875,211.7777252197266,210.4556579589844,15,8.857338261118196
2018-03-24 10:47:13.00,2018-03-24 11:47:13.00,655.5306534767151,52.044753,5.166316,5,4.08148193359375,4,505.6675592401846,1.769999980926514,0,256.2890625,207.1731567382812,205.8510894775391,15,6.944336648453679
2018-03-24 10:47:14.18,2018-03-24 11:47:14.18,655.5306534767151,52.044753,5.166316,5,4.08148193359375,4,505.6675592401846,1.769999980926514,1.819138630614504,256.2890625,207.1731567382812,205.8510894775391,15,6.944336648453679
2018-03-24 10:47:17.00,2018-03-24 11:47:17.00,659.5306534767151,52.044741,5.166220,5,3.0146484375,4,512.3353929585924,1.659999966621399,1.819138630614504,261.2109375,200.140869140625,198.8188018798828,15,7.182073113009445
2018-03-24 10:47:20.00,2018-03-24 11:47:20.00,662.5306534767151,52.044714,5.166161,5,1.8546142578125,4,517.3860316617227,1.210000038146973,1.819138630614504,245.7421875,210.4179229736328,209.0958557128906,15,8.765062461843305
2018-03-24 10:47:25.00,2018-03-24 11:47:25.00,667.530654668808,52.044698,5.166077,5,3.1556396484375,4,523.4254778151329,1.230000019073486,1.819138630614504,262.265625,205.4734191894531,204.1513519287109,15,15.93445731870392
2018-03-24 10:47:28.00,2018-03-24 11:47:28.00,670.5306526422501,52.044701,5.166004,5,2.5989990234375,4,528.436615715819,1.399999976158142,1.819138630614504,275.2734375,218.6807708740234,217.3587036132812,10,30.85747679508663
2018-03-24 10:47:29.18,2018-03-24 11:47:29.18,670.5306526422501,52.044701,5.166004,5,2.5989990234375,4,528.436615715819,1.399999976158142,1.52235695514143,275.2734375,218.6807708740234,217.3587036132812,10,30.85747679508663
2018-03-24 10:47:31.00,2018-03-24 11:47:31.00,673.5306541919708,52.044697,5.165926,5,3.771484375,4,533.7742006737893,1.529999971389771,1.52235695514143,276.6796875,214.3019561767578,212.9798889160156,10,41.69675847859952
2018-03-24 10:47:35.00,2018-03-24 11:47:35.00,677.5306532382965,52.044685,5.165852,5,3.3045654296875,4,539.0316448432695,0.5799999833106995,1.52235695514143,274.5703125,265.2787475585938,263.9566955566406,10,80.72324920832925
2018-03-24 10:47:44.18,2018-03-24 11:47:44.18,677.5306532382965,52.044685,5.165852,5,3.12744140625,4,539.0316448432695,0.5799999833106995,0,274.5703125,265.2787475585938,263.9566955566406,10,80.72324920832925
2018-03-24 10:47:47.00,2018-03-24 11:47:47.00,689.5306535959244,52.044649,5.165778,5,2.86444091796875,4,545.4566289286513,1.450000047683716,0,260.15625,223.1491546630859,221.8270874023438,10,-39.10002263943785
2018-03-24 10:47:51.00,2018-03-24 11:47:51.00,693.5306533575058,52.044634,5.165685,5,2.07244873046875,4,552.0741489175429,1.580000042915344,0,249.2578125,214.6324615478516,213.3103942871094,10,-70.53298651812173
2018-03-24 10:47:55.00,2018-03-24 11:47:55.00,697.5306541919708,52.044616,5.165595,5,3.3753662109375,4,558.5732188096886,1.440000057220459,0,265.4296875,216.5984039306641,215.2763366699219,10,729.4767944897317
2018-03-24 10:47:59.00,2018-03-24 11:47:59.00,701.5306526422501,52.044617,5.165522,5,2.96734619140625,4,563.5735296082746,1.120000004768372,0,278.4375,215.5497436523438,214.2276763916016,10,95.32229907249867
2018-03-24 10:47:59.18,2018-03-24 11:47:59.18,701.5306526422501,52.044617,5.165522,5,2.97857666015625,4,563.5735296082746,1.120000004768372,1.249905929796322,278.4375,215.5497436523438,214.2276763916016,10,95.32229907249867
2018-03-24 10:48:03.00,2018-03-24 11:48:03.00,705.5306543111801,52.044608,5.165433,5,3.683349609375,4,569.757813005306,1.409999966621399,1.249905929796322,264.7265625,214.8324432373047,213.5103759765625,10,222.8997229243293
2018-03-24 10:48:07.00,2018-03-24 11:48:07.00,709.5306545495987,52.044597,5.165340,5,4.843017578125,4,576.2143524547359,1.600000023841858,1.249905929796322,263.3203125,215.2769470214844,213.9548797607422,10,58.61018357439849
2018-03-24 10:48:10.00,2018-03-24 11:48:10.00,712.5306532382965,52.044599,5.165259,5,4.5400390625,4,581.7643289740184,1.529999971389771,1.249905929796322,271.0546875,222.3936004638672,221.071533203125,10,42.99035158355288
2018-03-24 10:48:13.00,2018-03-24 11:48:13.00,715.5306534767151,52.044605,5.165177,5,5.48046875,3,587.3934909908745,1.730000019073486,1.249905929796322,267.890625,265.4165954589844,264.0945434570312,10,27.74789593543312
2018-03-24 10:48:14.18,2018-03-24 11:48:14.18,715.5306534767151,52.044605,5.165177,5,5.48046875,3,587.3934909908745,1.730000019073486,1.753160741198554,267.890625,265.4165954589844,264.0945434570312,10,27.74789593543312
2018-03-24 10:48:29.18,2018-03-24 11:48:29.18,715.5306534767151,52.044605,5.165177,5,5.9432373046875,3,587.3934909908745,1.730000019073486,0,267.890625,265.4165954589844,264.0945434570312,10,27.74789593543312
2018-03-24 10:48:38.00,2018-03-24 11:48:38.00,740.530653834343,52.044576,5.165109,5,6.24627685546875,3,593.0737701703932,1.600000023841858,0,232.03125,225.37890625,224.0568389892578,10,10.87823558661436
2018-03-24 10:48:41.00,2018-03-24 11:48:41.00,743.5306539535522,52.044548,5.165046,5,7.18072509765625,4,598.4265643612252,1.870000004768372,0,249.2578125,233.0631713867188,231.7411041259766,10,11.65903458130292
2018-03-24 10:48:44.18,2018-03-24 11:48:44.18,743.5306539535522,52.044548,5.165046,5,6.96466064453125,4,598.4265643612252,1.870000004768372,1.726412067326723,249.2578125,233.0631713867188,231.7411041259766,10,11.65903458130292
2018-03-24 10:48:45.00,2018-03-24 11:48:45.00,747.5306533575058,52.044526,5.164973,5,7.09332275390625,4,603.915990895175,1.5,1.726412067326723,246.796875,225.2852172851562,223.9631500244141,10,10.44417501081372
2018-03-24 10:48:49.00,2018-03-24 11:48:49.00,751.5306532382965,52.044495,5.164908,5,7.0299072265625,4,609.6129429546045,1.570000052452087,1.726412067326723,242.2265625,240.2815704345703,238.9595031738281,10,14.96621543123548
2018-03-24 10:48:53.00,2018-03-24 11:48:53.00,755.5306533575058,52.044478,5.164827,5,5.3177490234375,4,615.4159341023957,1.549999952316284,1.726412067326723,247.8515625,215.5013885498047,214.1793212890625,10,28.50874274423967
2018-03-24 10:48:57.00,2018-03-24 11:48:57.00,759.5306539535522,52.044466,5.164732,5,3.86102294921875,4,622.1081079964337,1.919999957084656,1.726412067326723,249.2578125,218.8085479736328,217.4864807128906,10,-99.52285384406861
2018-03-24 10:48:59.18,2018-03-24 11:48:59.18,759.5306539535522,52.044466,5.164732,5,3.66229248046875,4,622.1081079964337,1.919999957084656,1.831797083304928,249.2578125,218.8085479736328,217.4864807128906,10,-99.52285384406861
2018-03-24 10:49:00.00,2018-03-24 11:49:00.00,762.5306529998779,52.044452,5.164659,5,2.60791015625,3,627.3224222808547,1.830000042915344,1.831797083304928,243.984375,216.3938903808594,215.0718231201172,10,-26.32676523505759
2018-03-24 10:49:03.00,2018-03-24 11:49:03.00,765.5306533575058,52.044434,5.164592,5,1.22637939453125,3,632.3173107274406,1.710000038146973,1.831797083304928,251.3671875,226.537353515625,225.2152862548828,10,-16.25359807750785
2018-03-24 10:49:07.00,2018-03-24 11:49:07.00,769.5306529998779,52.044420,5.164500,5,2.126953125,4,638.7989838597231,1.769999980926514,1.831797083304928,245.7421875,261.6688537597656,260.3468017578125,10,-13.99188965673462
2018-03-24 10:49:11.00,2018-03-24 11:49:11.00,773.5306528806686,52.044401,5.164422,5,2.97552490234375,4,644.5832656912793,1.450000047683716,1.831797083304928,241.875,249.3783569335938,248.0562896728516,10,-11.91291421911676
2018-03-24 10:49:14.00,2018-03-24 11:49:14.00,776.5306540727615,52.044381,5.164356,5,3.01885986328125,3,649.6339043944096,1.480000019073486,1.831797083304928,245.390625,253.7397003173828,252.4176330566406,10,-11.82279946405282
2018-03-24 10:49:14.18,2018-03-24 11:49:14.18,776.5306540727615,52.044381,5.164356,5,2.58740234375,3,649.6339043944096,1.480000019073486,1.550862684033156,245.390625,253.7397003173828,252.4176330566406,10,-11.82279946405282
2018-03-24 10:49:17.99,2018-03-24 11:49:17.99,780.5277055501938,52.044373,5.164268,5,4.12384033203125,3,655.6598746377884,1.480000019073486,1.550862684033156,275.9765625,269.7143249511719,268.3922729492188,10,-12.66926695133811
2018-03-24 10:49:29.18,2018-03-24 11:49:29.18,780.5277055501938,52.044373,5.164268,5,5.6402587890625,3,655.6598746377884,1.480000019073486,0,275.9765625,269.7143249511719,268.3922729492188,10,-12.66926695133811
2018-03-24 10:49:30.99,2018-03-24 11:49:30.99,793.5277054309845,52.044415,5.164222,5,5.5621337890625,3,661.329011322549,1.659999966621399,0,8.0859375,331.8030395507812,330.4809875488281,10,20.36948439005423
2018-03-24 10:49:34.99,2018-03-24 11:49:34.99,797.5277054309845,52.044460,5.164222,5,4.68536376953125,4,666.3446536177631,1.340000033378601,0,355.4296875,329.6074829101562,328.2854309082031,10,11.76224201731955
